,FullDesign,NFE,TargetRatioObjective,StiffnessObjective,FeasibilityScore,StabilityScore
377369,100000000010000010000101001100101110,1144,0.2620219534196458,-0.4067110037240897,0.8,0.8
377402,101010000000000001000001001100001100,1214,0.3965169943749473,-0.15131587303725613,1.0,0.7000000000000001
377456,101100001000000011000101001100001111,1078,0.31206791608813894,-0.4204182584546387,0.6000000000000001,0.8
377471,101110001000000011000100001100000111,1110,0.5809022918851268,-0.3289078967389852,0.4000000000000001,0.8
377518,101010000000000001000100000100100110,1202,0.2833100444095416,-0.3469857913120678,0.8,0.7000000000000001
377598,101100001000000111000101001111001101,1380,0.15834925455623935,-0.4500758220133399,0.8,1.0
377606,111000000010000011000101001100101110,1146,0.4707662800094397,-0.1280791496678198,0.4000000000000001,0.8
377727,101000000010000001001000000101000110,1154,0.32479247476864226,-0.018272039047812327,0.6000000000000001,0.4000000000000001
377747,101000001101000011000100001100100101,1414,0.2730928028484363,-0.5507690401697051,0.8,1.0
377765,101100000010000011000101000100001110,1174,0.2302433463413897,-0.1508959832421895,0.8,0.8
377777,101100000011000001000100001100000110,1108,0.2619015952849175,-0.3784558903106309,0.8,1.0
377820,101110001000000011000101001100101111,1108,0.5118971763194221,-0.26822056756725393,0.4000000000000001,0.8
377927,101000000000000001000100001100000100,1368,0.20000000000000004,-0.3173554628115504,1.0,0.5000000000000001
377964,101000001000000001000000001100000101,1300,0.2,-0.5592777409388637,1.0,0.30000000000000016
378037,101000001000000001000101001100101111,1338,0.3346408294505653,-0.4825041610387147,0.6000000000000001,0.7000000000000001
378040,101000001000000001000100101100000101,1292,0.2672480438656005,-0.5800696065803442,0.8,0.8
378062,101000001000100001000100001100100111,1086,0.5618045908853836,-0.2981223323862135,0.4000000000000001,1.0
378088,101001001000000001000000001100100101,1370,0.2092706927830543,-0.39725171554368,0.8,0.6000000000000001
378120,101010000000000001000000001100100100,1258,0.17689676443956592,-0.30930986571028785,1.0,0.6000000000000001
378131,101010000100000001000100001100000100,1236,0.2969100130080564,-0.2554191063882544,0.8,0.8
378163,101000001000000001000100000100000111,1282,0.4218487496163563,-0.455957931333181,0.6000000000000001,0.30000000000000016
378273,101100001100000101000001001011001101,1168,0.2592203059154684,-0.2457952005568281,0.6000000000000001,1.0
378293,111000001100000101000001001010001101,968,0.4833402756257036,-0.16963054776045633,0.4000000000000001,0.8
378297,101000001010100001000101001011101101,954,0.39794000867203744,-0.10962030355945546,0.4000000000000001,1.0
378327,101000000100000101000101001000001100,1056,0.1998,-1.2857447873962358e-05,1.0,0.6000000000000001
378360,101000001001000101000001001110001101,1170,0.1623222376347499,-0.40754485081906094,0.8,1.0
378371,101000001100100001000101001110101101,894,0.2796571917505776,-0.28775519115855736,0.6000000000000001,1.0
378480,111000001100000101000100001010000101,1022,0.5979400086720374,-0.3585050601434551,0.4000000000000001,0.9
378496,101000000100000101000001001010101100,942,0.2161547703040066,-0.1357733013026972,0.8,0.9
378507,111000001000000101000001011010001101,946,0.5036315752399245,-0.2350124429826048,0.4000000000000001,0.9
378534,101000001100000101001001001000001101,1038,0.5977400086720375,0.3979297840980449,0.4000000000000001,0.8
378558,101000000100000101000101001010101100,786,0.11218453567492344,-0.27820297216897977,0.8,1.0
378578,101000001100100011000100001110100101,1012,0.35560838683767554,-0.3306338232638316,0.6000000000000001,1.0
378632,101000001100010001000001001010001101,1080,0.3157189355396721,-0.1518728260883196,0.6000000000000001,0.7000000000000001
378701,101100001100000101000100001010000101,1006,0.39769133086762826,-0.41813106707305664,0.6000000000000001,0.9
378730,101000000100000101010100001010100100,982,0.5319741625858436,0.010645537320573271,0.4000000000000001,1.0
378788,111000001100000101000001001000001101,942,0.5977400086720375,0.3979297840980449,0.4000000000000001,0.8
378822,101000000100000101000101001010101110,868,0.4679767781484066,-0.07208485810899151,0.4000000000000001,1.0
378858,101000001000000101000001001110101101,1134,0.18667778724105052,-0.4635469874225111,0.8,1.0
378859,101000001110000101000001101010011101,1084,0.11876432215958782,-0.33039423587446265,0.8,1.0
378941,101000000100000101000101111011001100,1092,0.11229934762934343,-0.2413385323197675,0.8,1.0
379022,101000001100000101000100001010110101,1094,0.27152287906575223,-0.5410777989442797,0.8,1.0
379230,100000001100000000000001001010001101,1178,0.15631687595964802,-0.5287412768152725,1.0,0.7000000000000001
379318,101000001100100001000001001110001101,1250,0.015346626954731326,-0.40255982012206704,1.0,1.0
379356,101100001100000101000001001000001101,998,0.26595362466893163,-0.2424194504129155,0.6000000000000001,0.8
379368,011000001100000101000100001011000001,1016,0.4218487496163563,-0.2911946568180774,0.6000000000000001,1.0
379395,101000001100001101000100001010000101,1044,0.3852327616323428,-0.3724587180968333,0.6000000000000001,0.9
379445,101000001100000101000100000010010101,1008,0.16729255985816532,-0.5088640447919829,1.0,0.9
379466,111000001000000101000100001000000101,994,0.4216487496163563,0.2218365077027047,0.6000000000000001,0.6000000000000001
379538,101100001100000101000001000010001101,1078,0.26595362466893163,-0.2424194504129156,0.6000000000000001,0.8
379583,101000001100000101000001010010001101,1088,0.2967100130080564,0.09689995057552778,0.8,0.9
379638,111000000100000101000101001010101100,774,0.4679767781484066,-0.07208485810899151,0.4000000000000001,1.0
379804,001000001100000101000100001010100001,984,0.2843178297221816,-0.3792804694495472,0.8,1.0
379827,101000001100000001000001001110011101,1254,0.030964406271150845,-0.4419896556296897,1.0,1.0
379856,101000001100000101000001001010001111,1032,0.4833402756257037,-0.16963054776045644,0.4000000000000001,0.8
379986,101000001110000001000001101010001101,976,0.08693980625181279,-0.3914259481815996,1.0,1.0
379992,101010001100000101000101001010011101,1146,0.32061305840944543,-0.3747509367238636,0.6000000000000001,1.0
380106,100000000100000110000101001010001100,1196,0.08996978008945092,-0.3478700352205721,1.0,0.9
380109,101000001100000101000100001111000101,1052,0.2,-0.5954309448030317,1.0,1.0
380118,101010000000000111000100001011000100,1158,0.3854722262261524,-0.2017949750733442,0.6000000000000001,0.8
380209,001000001100000101000101001010011001,1036,0.018476480542279284,-0.3468327995222007,1.0,1.0
380331,101000000100000101000000001010000100,1006,0.2,-0.16291070959233578,1.0,0.6000000000000001
380340,100000000100000100000101001010001110,1132,0.3829284207787772,-0.2744260998073325,0.6000000000000001,0.9
380354,100000001100000100000100001010010101,1218,0.20000000000000004,-0.6455807180735674,1.0,1.0
380392,101000001100000101000101001011101101,906,0.32542548707063434,-0.3664389741293805,0.6000000000000001,1.0
380494,101000101100000111000001001010001101,996,0.2533851214773385,-0.16140005479879088,0.6000000000000001,0.9
380500,101000001100000101000011001010001101,1024,0.3072490165700225,-0.3457218068161376,0.6000000000000001,0.8
380514,111000000100000101000001001010001100,998,0.2764422367808734,-0.06917135461725565,0.6000000000000001,0.8
380578,101000001000000101000100001000010101,1110,0.1998,-1.2857447873962358e-05,1.0,0.9
380613,101000001100000101001001001010001101,1122,0.4259040482728579,-0.019285573423994784,0.4000000000000001,0.8
380618,101000001100000101000101000010101101,1060,0.16939987071939078,-0.4155585352783665,0.8,0.9
380633,101000101000000111000100001010010101,1142,0.33587610024911746,-0.3470755953937121,0.6000000000000001,1.0
380641,101000001000000101000101000111001101,1066,0.06816879717215163,-0.4840559938787899,1.0,1.0
380674,101000001100000101010100011010000101,1020,0.5608022167791025,-0.2333071119700097,0.4000000000000001,1.0
380686,101000001100000101000001001011001111,1072,0.4833402756257036,-0.12259335306462076,0.4000000000000001,1.0
380693,101000001100000101000100001010100101,1000,0.2893895088616331,-0.5932924223574959,0.8,1.0
380783,001000001100000101000101101011001001,1056,0.03836579624095325,-0.4334407713683915,1.0,1.0
380814,101000001100100001000100001110100101,898,0.3783695610782085,-0.34420629691958965,0.6000000000000001,1.0
380849,101000001100000101000001101010101101,1018,0.29204648996735444,-0.27825147907338704,0.6000000000000001,0.9
380854,101000001100000101000000001010010101,1090,0.16729255985816532,-0.5088640447919829,1.0,0.9
381080,101000001100000001000001001111001101,1276,0.03255352400963465,-0.4204136934764183,1.0,1.0
381152,101000101100000101000101001011001101,938,0.4531279185482343,-0.10779100071831377,0.4000000000000001,1.0
381165,111000000100000101000101001000101110,780,0.5977400086720375,0.3979316339677709,0.4000000000000001,0.7000000000000001
381271,101000000000000101000001001010101100,1082,0.20141851019552992,-0.16151511242563976,0.8,0.7000000000000001
381272,101001001100000001000001001010001101,1152,0.4918101945953532,0.024218432967361536,0.4000000000000001,0.7000000000000001
381336,111000001100000101000001000000001101,1014,0.5977400086720375,0.3979290350604545,0.4000000000000001,0.8
381375,101000001100000101010100001010000101,1112,0.2604078095452974,-0.4962451007692576,0.8,0.9
381428,101100100010000001000101001110001100,1178,0.6431598753612731,0.024859835671008274,0.6000000000000001,1.0
381442,111100000010000001000101001111001100,1132,0.30235901310095503,-0.13801092300523046,0.6000000000000001,1.0
381662,101100001010000001000001001111001101,1120,0.03783912913234935,-0.4506120198677872,1.0,1.0
381797,111100001010000001000101001111001101,1116,0.4425414966597097,-0.1804276681395645,0.4000000000000001,1.0
381846,111100001010000001000101001101001101,988,0.4673716488921525,-0.2122305565294626,0.4000000000000001,1.0
381944,001100101010000001000101001110001001,1172,0.5715880523601511,-0.000786603671624031,0.6000000000000001,1.0
381947,101110001010000001000101000111101101,1098,0.41808465910698,-0.07464418023818592,0.4000000000000001,1.0
381968,101100001010000001000101001101101111,1156,0.4830546258178632,-0.2249199905106473,0.4000000000000001,1.0
381992,100100001010000000010101000010001101,1342,0.023730092812282774,-0.3799602900830481,1.0,0.6000000000000001
382040,101100001010000001000101001111001111,1154,0.4425414966597097,-0.1804276681395644,0.4000000000000001,1.0
382060,100100001010000000000101001111001101,1352,0.1148054441708786,-0.5755963881095092,1.0,1.0
382071,101100001011000001000101000111001101,1112,0.07090929283131707,-0.3756372604561136,1.0,1.0
382218,100100001010000010000101000111001101,1322,0.08619288125423022,-0.4816056303252272,1.0,0.8
382253,011100001010000001000101001001001001,1182,0.2364286504539201,-0.17861419774509346,0.6000000000000001,0.8
382389,101000001110000001000101011111001101,1268,0.2547814325755671,-0.3035609123786944,0.6000000000000001,1.0
382457,101001001010000001000001001010101101,1266,0.4990901105753942,-0.016697088745028232,0.4000000000000001,0.9
382607,100100001010000000000101101110001101,1304,0.22221005891290466,-0.4609375100073022,0.8,1.0
382711,111100000011000001000001001111001100,1078,0.4992123060049026,0.06157519256035099,0.4000000000000001,1.0
382876,000000001010000000000101101001001001,1354,0.13958908809040368,-0.3662195612569484,1.0,0.6000000000000001
382929,011110001010000001000101001111001001,1070,0.4205268084073393,-0.005585375315013129,0.4000000000000001,1.0
382979,101100101010000001000101001001101101,1150,0.4385365254891768,-0.1267975503994217,0.4000000000000001,1.0
383129,110100001010000000000101001001001101,1280,0.5738159785415365,-0.3428278996578166,0.4000000000000001,1.0
383176,101100001111000001000101111001001101,1208,0.1623541057325798,-0.427711385851596,0.8,1.0
383267,110100001010000000000001001110001101,1292,0.5348798149238504,-0.25347636295652903,0.4000000000000001,0.8
383324,001100001010000001000101001111001001,1106,0.2695135693908633,-0.24518839310918114,1.0,1.0
383448,101110001010000001000101001110001101,1274,0.12945364283550434,-0.44720087195706654,0.8,1.0
383709,100100001010000000000001001110011101,1302,0.11799386230148665,-0.5230772137039752,1.0,1.0
383718,101100001010000011000101000101001101,1250,0.0,-0.4508455796374691,1.0,1.0
383786,011000001010000001000101001100001001,1126,0.25461109264662024,-0.17911771307346985,0.6000000000000001,0.6000000000000001
383821,100100001010000000000001001110001101,1290,0.11464466094067267,-0.5626380055669852,1.0,0.8
383831,101100001010000001000101000111001101,1128,0.07457175727269796,-0.39032845710887015,1.0,1.0
383852,100100001010000000000101011101101101,1266,0.5595232733542592,-0.23762069545354186,0.4000000000000001,1.0
383949,111100001010000001000100001101000101,1096,0.5568289990692812,-0.29229156140732754,0.4000000000000001,1.0
383968,101000001010000101000001001111001101,1148,0.10647411000213858,-0.3649374575320098,0.8,1.0
384209,111100001010000001000101001100001101,1210,0.4820896185673729,-0.23550019228532645,0.4000000000000001,1.0
384214,101100001010001001000101001111001101,1140,0.13332121038142386,-0.3521871061601257,0.8,1.0
384291,011100001010000001000101101001001001,1130,0.2342775320494228,-0.21278568182476515,0.6000000000000001,1.0
384356,100100001010000000001101001001001101,1316,0.3308929133308768,-0.3487666782292956,0.6000000000000001,1.0
384463,101000001010000001000101111110001101,1228,0.4292777083172624,-0.14060142623565106,0.4000000000000001,0.8
384575,100100001010001000000101001001001101,1360,0.2256550393254839,-0.4712892783781274,0.8,1.0
384624,100100001010000000000101001110011101,1314,0.12530004590484825,-0.5578475230153583,1.0,1.0
384642,100100001010000000000101101001001101,1296,0.16972523191553407,-0.6163812036672208,1.0,1.0
384706,001100001010000001000101001001101001,1222,0.14885775618623148,-0.2441180951257924,0.8,0.8
384808,111000001010000001000001001110001101,2354,0.4179596527820063,-0.16719851096490596,0.4000000000000001,0.8
385157,000000001010100000000101001010001001,2312,0.18153421874080425,-0.1707017146943231,0.8,0.5000000000000001
385342,100000000010000010000101001011001110,2356,0.3102972094011721,-0.1928926410513873,0.6000000000000001,1.0
385964,011000001010000001000100001010000001,2344,0.32184874961635634,-0.2487394856777613,0.6000000000000001,0.6000000000000001
385987,101000000011000001000111001000001100,2476,0.4260909050788537,-0.06870945798916682,0.4000000000000001,0.8
386052,100000001010000000001101001011001101,2468,0.28573422723184383,-0.32727939506308185,0.6000000000000001,0.8
386071,101000001011001001000101011010001101,2450,0.22341435511924115,-0.2843606425687004,0.6000000000000001,1.0
386132,011000001011000001000101001010011001,2280,0.5240603961684117,0.08058454586048712,0.4000000000000001,1.0
386385,101000001110000101000100101010010101,2398,0.1961925302879863,-0.4944914849320656,0.8,1.0
386448,111100001010000011000101001000001101,2430,0.5028627927124305,-0.2274585038425912,0.4000000000000001,0.8
386834,100000001011001000000101011010001101,2348,0.3129060121189697,-0.3418562750423873,0.6000000000000001,1.0
386950,101000001110000101000100101010100101,2404,0.5263839997847698,-0.23242608975405404,0.4000000000000001,1.0
387164,100000000011100000000101011010001100,2378,0.41235080722516587,0.04580841132263835,0.4000000000000001,1.0
387260,101000000010000001000101101010001110,2406,0.5094915488872217,0.04712687072251287,0.4000000000000001,0.8
387566,001000001010000001000101011010101001,1570,0.4583488028485406,0.012644120600923127,0.4000000000000001,0.9
388017,101000001101000011000001011010001101,1540,0.2396245177387406,-0.21250589007117465,0.6000000000000001,1.0
388034,101000101011001001000101001010001101,1566,0.3000837741927267,-0.1998920729899923,0.6000000000000001,0.8
388536,101000001101000001000111001010001101,1598,0.4909536990090251,-0.2413330834904513,0.4000000000000001,0.8
388701,101000001100100001000101011010001101,1622,0.4527590238342615,-0.14491390469925786,0.4000000000000001,1.0
388721,100000001000000100011101001010001101,1576,0.4979773608540092,-0.16468098204182585,0.4000000000000001,0.9
388913,001000001100000001000101000010001001,1570,0.7156854249492379,-0.1154853539018782,1.0,0.7000000000000001
389429,001000001010000001000101000010001011,1706,0.6218487496163563,0.007945006300848323,0.6000000000000001,0.6000000000000001
389488,101000000000000101000111001010001100,1554,0.4457706045252519,-0.07934969798244151,0.4000000000000001,0.7000000000000001
389526,101000001000000101010001101010001101,1646,0.09691001300805648,-0.3359272728857666,0.8,0.9
390113,101000001100000111010101001011001101,1736,0.2592474162349854,-0.26499210177034765,0.6000000000000001,1.0
390220,101000001011101001000000001010000101,1612,0.1173100885930865,-0.2517811906119026,0.8,0.8
390256,101000101010000101000100001000000101,1590,0.5609137894634255,-0.2482046330193936,0.4000000000000001,0.9
390329,101000011000000001000000001010000101,1726,0.39180452865188936,-0.28956187539430794,0.6000000000000001,0.6000000000000001
390388,001000001000000101000101000010001001,1554,0.39651699437494703,-0.15743903350787142,1.0,0.6000000000000001
390646,001110001010000001000101001110001001,986,0.23645932873917716,-0.2070560441047497,0.8,1.0
390708,000000001000000000000101001110001011,1010,0.4218487496163563,-0.2561214081270323,0.6000000000000001,0.5000000000000001
390907,101110001000000001000101100100001101,974,0.1278100828669143,-0.3310803201784737,0.8,1.0
390946,110100001000000010000101000111001101,866,0.3718487496163564,-0.3792786899002693,0.6000000000000001,0.8
391286,111100001000000011000101001110001101,800,0.2912803898364714,-0.388321815585144,0.6000000000000001,1.0
391307,101010001010000011000001001110001101,1026,0.2334574926576488,-0.2483204133685088,0.6000000000000001,1.0
391312,101000001010000001000001000110001101,904,0.09999999999999992,-0.4122826620709198,1.0,0.6000000000000001
391360,100000001000000000000101001110001111,962,0.5979400086720374,-0.3820985820504889,0.4000000000000001,0.8
391380,100000000000100000000101001110001100,1006,0.17915348172087592,-0.14953813137982852,0.8,0.9
391398,100000101010000000000101101110001101,1016,0.4870227240370393,-0.11433146348880735,0.4000000000000001,0.9
391593,110100001000000010000101000110001101,862,0.3696079746236081,-0.3563652416342176,0.6000000000000001,0.8
391702,111100001000000011000101000110001101,826,0.2553222603378938,-0.2851681989379388,0.6000000000000001,1.0
391823,101000001110100001000101001110001101,884,0.1340703026273809,-0.35724817323140456,0.8,1.0
391847,001100001000000011000001000110001001,838,1.2000000000000015,-0.08668961090936995,1.0,0.6000000000000001
391884,110000001000000110000101000100011101,934,0.39675086436011375,-0.4053300193799097,0.6000000000000001,1.0
391939,001000001000000001000100001110000001,934,0.2,-0.3119414670489955,1.0,0.6000000000000001
392142,011100001000000011000101101010101001,922,0.4198435094294536,-0.05357806465985437,0.4000000000000001,1.0
392154,011000001010000001010101001110001001,1014,0.5534637686600029,0.07761471506011003,0.4000000000000001,0.9
392170,010000001000000010000101000110001001,866,0.23024334634138985,-0.2290294539197047,0.8,0.6000000000000001
392231,101000001010000001011100000110000101,872,0.17108442247854622,-0.23117956195611414,0.8,0.7000000000000001
392246,111000000000000001000101001110001100,1030,0.1078307940181444,-0.30405644968176976,0.8,0.6000000000000001
392275,101000001010000011000001100110001101,864,0.1774202764926553,-0.3134823776012887,0.8,1.0
392341,101000001010000001010101101111001101,828,0.43736445570636695,-0.04095390421206774,0.4000000000000001,0.9
392388,100000001010100000000001000110001101,1024,0.03503957076595325,-0.4125741190950457,1.0,0.7000000000000001
392529,100000001000000000000100001110000111,1004,0.5977400086720375,0.3979256251675396,0.4000000000000001,0.6000000000000001
392535,111100001000000011000101001110011101,754,0.28930996523635155,-0.3585411888615361,0.6000000000000001,1.0
392558,101010001010000001000100001111000101,1082,0.2325300295464014,-0.5150470064052073,0.8,1.0
392670,100100001010000000001101000111001101,904,0.10143354861414138,-0.2934184441008137,0.8,0.8
392679,101000001011000001000001001111001101,922,0.06101730552664177,-0.4011830089764305,1.0,1.0
392829,100000001000000010000101001110001111,948,0.5738159785415365,-0.3428278996578166,0.4000000000000001,1.0
392866,110100001000000110000101000110011101,912,0.5474562091280549,-0.16387418667446868,0.4000000000000001,1.0
392907,100000001010100010000101001011001101,1052,0.1791068010832389,-0.4191473204826441,0.8,1.0
392936,101000001010001001001101000110001101,1008,0.4918321636523914,-0.0668313325799611,0.6000000000000001,0.9
392963,101100011000000001000001000110001101,1002,0.4155395058420881,0.020111820611787682,0.4000000000000001,0.8
393082,101100000000101001000101001110001100,932,0.7446413368095453,0.1920262021557626,0.4000000000000001,1.0
393220,111000001000000011000001000110001101,800,0.2814869830677755,-0.3487666782292958,0.6000000000000001,0.8
393231,001100001010000001000101101111001001,956,0.2668246574014937,-0.1955710879649062,0.8,1.0
393301,111100001000000011000101001010101101,658,0.4805555718759856,-0.23925640138039625,0.4000000000000001,1.0
393315,101000001010000111010100001110000101,1028,0.32126220805772804,-0.32939566632026623,0.6000000000000001,1.0
393360,110100001000000110000101000110001101,876,0.5460532881678642,-0.1955953803063128,0.4000000000000001,1.0
393554,100000001000000110000101101111001101,984,0.2648080032649026,-0.5070303620586738,0.8,1.0
393783,101000001010000001000001101000001101,1652,0.0,-0.4392051192992425,1.0,0.7000000000000001
393880,101000001011000001010001001000001101,1590,0.28093607544917953,-0.1527884551191207,0.6000000000000001,0.7000000000000001
393927,101000001010000001000000110000000101,1698,0.1998,-1.4064688060602136e-05,1.0,0.7000000000000001
393987,010000001010000000000001001000001001,1568,0.4218487496163563,-0.07226889744246723,0.6000000000000001,0.10000000000000007
394004,101000001010000011000001011000011101,1808,0.14252191288998994,-0.3428483482051154,0.8,1.0
394026,101000001011000001000101001000011111,1778,0.4909536990090251,-0.2413330834904512,0.4000000000000001,1.0
394137,101000001011000001000001011000001111,1720,0.3079239055120597,-0.3517945316412569,0.6000000000000001,0.9
394232,111000001010000001000001000000001101,1556,0.5977400086720375,0.3979263911367996,0.4000000000000001,0.30000000000000016
394270,100100001010000000010001011000001101,1700,0.3778569767372162,-0.3057648914334406,0.6000000000000001,1.0
394301,101000001010001001000001001000001101,1684,0.15977494452487584,-0.29591263658500905,0.8,0.6000000000000001
394359,001100011010000001000101010000001001,1746,0.6594597404474412,0.22917862002160666,0.4000000000000001,0.8
394381,101000001011000001000111101000001101,1736,0.4918101945953533,-0.2355001922853265,0.4000000000000001,1.0
394484,101000001001000001010101001000001101,1646,0.4216487496163563,0.2218377760047734,0.6000000000000001,0.7000000000000001
394535,100001001011000000000101001010001101,1728,0.2637971086643097,-0.32463311766312514,0.6000000000000001,0.8
394545,101000000011000001000001101000001100,1624,0.7656854249492394,-0.10040274293151327,1.0,0.9
394572,100100001010000000000001011001001101,1724,0.1683223128315934,-0.5685451693703846,1.0,1.0
394731,001000001010000001100000001000000001,1702,0.2218487496163564,0.1276201493172267,0.6000000000000001,0.20000000000000015
394942,010100001010000000000001001000001011,1570,0.5979400086720374,-0.09972918847941176,0.4000000000000001,0.4000000000000001
395009,101000001010000001000011001000101101,1670,0.3109746115866361,-0.3871944350898284,0.6000000000000001,0.8
395087,101000001010100001000001111000001101,1806,0.22398667825033375,-0.1955171221826144,0.6000000000000001,0.8
395097,100000001011000010000000001000000101,1692,0.2967100130080564,0.0968930458987968,0.8,0.6000000000000001
395133,101000001010100001000001001000001101,1868,0.06286493151681945,-0.3928226495930655,1.0,0.6000000000000001
395213,110000001010000000000001101000001101,1574,0.5979400086720374,-0.2442964831890195,0.4000000000000001,0.7000000000000001
395227,101000001001000001010000001000000101,1604,0.4216487496163563,0.22183468492829567,0.6000000000000001,0.7000000000000001
395589,101000001010000001001001001000001101,1690,0.4979400086720375,0.005783145926939347,0.4000000000000001,0.5000000000000001
395664,010000001010000000000000001000000011,1586,0.5977400086720375,0.39792128456108544,0.4000000000000001,1.1102230246251563e-16
395686,100100001010000000000000001000100101,1708,0.1998,-1.5522126167717443e-05,1.0,0.8
395730,100000001010100000000001001000101101,1718,0.14925835007734328,-0.5092958660737333,1.0,0.9
395841,101000001010000101000001001000001101,1668,0.14474060886127088,-0.41938648140962703,0.8,0.8
395850,101000000011000001000101101000001100,1672,0.10518971172887408,-0.2908370593273552,1.0,1.0
395873,101000001011000001000000001000100101,1646,0.18831426160979495,-0.5785430573896754,1.0,0.9
396176,111000000010000101000001001000001100,1604,0.4404224039090661,0.07393904422339942,0.4000000000000001,0.6000000000000001
396188,101000001010000101000011001000101101,1704,0.5024847065010376,-0.22626178617096201,0.4000000000000001,0.9
396304,101100001110000101000001011000001101,1692,0.4862334704809185,-0.1429896199612632,0.4000000000000001,1.0
396393,101000001011000011000000001000000101,1640,0.2969100130080564,-0.36277662862850296,0.8,0.8
396586,101000101010000001000000011001000101,1750,0.20331668656822355,-0.3605181451298407,0.8,0.9
396653,101000001011000001000001001000001111,1616,0.28573422723184383,-0.32727939506308185,0.6000000000000001,0.7000000000000001
396681,100001001010000000000000011000010101,1678,0.32184874961635634,-0.182079888231182,0.6000000000000001,0.7000000000000001
396693,101001001000000001000001001000011101,1622,0.4216487496163563,0.22183668337576332,0.6000000000000001,0.7000000000000001
396719,101000001001000001000101101000001101,1754,0.1998,-1.1676637062305887e-05,1.0,0.9
396793,101000000001000001000101101000001100,1762,0.1998,-1.3833300616077475e-05,1.0,0.9
396885,100010001000000100000101011000001101,1430,0.2967100130080564,0.09689982869946892,0.8,0.7000000000000001
396900,000100001000000110001101000111001001,1326,0.283099847684605,-0.023439294977372488,0.6000000000000001,0.8
397027,100000000010000000000100101000110100,1296,0.2969100130080564,-0.1680295974082413,0.8,0.6000000000000001
397086,100000001110100010000101001010101101,1408,0.3098850421011702,-0.3135392421016581,0.6000000000000001,1.0
397102,100000001000000100001001001011001101,1278,0.33420942939135423,-0.2361114011797657,0.6000000000000001,1.0
397179,100100000010000000000101001000001100,1494,0.2,-0.31194146704899545,1.0,0.6000000000000001
397203,100000001111100010000101001000001101,1404,0.32033414943866634,-0.2980166503945897,0.6000000000000001,0.8
397273,100000001000000000001001001011001101,1126,0.32184874961635623,-0.1904339124545632,0.6000000000000001,0.6000000000000001
397294,111000000010000001000100101000110100,1216,0.5212979731127652,-0.09802494229247098,0.4000000000000001,0.8
397348,100100000010000000000100101000110100,1300,0.2969100130080564,-0.1590668955027516,0.8,0.9
397356,111000000010000101000101001000001100,1380,0.4457706045252519,-0.07934969798244135,0.4000000000000001,0.7000000000000001
397367,011000001010000101000101001010001001,1350,0.4245997616971087,-0.045822904811121945,0.4000000000000001,0.9
397477,100000001010100100000001001010001101,1348,0.28485745562692144,-0.2496434698956951,0.6000000000000001,0.9
397600,101000001010001001000100101111000101,1294,0.2810001710103844,-0.266414274073334,0.6000000000000001,0.9
397627,100000001011000100000100001000100101,1350,0.4147092456227279,-0.4832380875290141,0.6000000000000001,1.0
397906,100000001100000000000100001010000111,1348,0.5977400086720375,0.3979256251675396,0.4000000000000001,0.4000000000000001
397971,100000001110000010100001001000001101,1448,0.5318734007591942,-0.02745617143323437,0.4000000000000001,0.8
398195,101000001010000001001001001011001101,1292,0.6094915488872219,0.07146487129614737,0.4000000000000001,0.8
398215,111000000010000101000101001010001100,1294,0.4245997616971087,-0.045822904811121945,0.4000000000000001,0.9
398238,100000001010000010000101001000111101,1428,0.2,-0.6399798166894127,1.0,1.0
398583,100100001010000000001101001000001101,1494,0.35765391371156097,-0.3686537770898199,0.6000000000000001,0.8
398598,101000001000000101000101001101101101,1346,0.20145471083705666,-0.4974022518942336,0.8,0.8
398860,100010001010000000010001001010001101,1384,0.4609487146826026,-0.07355221084001384,0.4000000000000001,0.8
399238,110010001000000100000101000010001101,1326,0.5827138100725643,-0.303382093325112,0.4000000000000001,0.8
399365,100100001000000110000101001000001111,1428,0.5908879915276418,-0.3294104448932645,0.4000000000000001,0.7000000000000001
399536,100000001101000100000101000010001101,1306,0.21707250081899415,-0.4157086472592751,0.8,0.8
399595,011000001010000101000100001000100001,1136,0.5880293728197695,-0.18078690277846995,0.4000000000000001,0.8
399614,100000001000000100000100001100100101,1438,0.2,-0.5938596639022632,1.0,0.8
399617,100000001101000100010101001010001101,1372,0.5042875958549635,-0.16343737434637234,0.4000000000000001,0.9
399640,100000101010000010000001001010001101,1480,0.023730092812282663,-0.3799602900830478,1.0,0.6000000000000001
399674,100000001000000100000101101010111101,1306,0.4145748186270537,-0.4426165177085475,0.6000000000000001,1.0
399718,101010001000000001000011000101011101,816,0.4848437350310899,-0.15394150739922702,0.4000000000000001,0.9
399741,100100001001000000000101001100101101,2220,0.16450618742594444,-0.6704830006406106,1.0,1.0
399750,101100001000000011000101100001001101,1692,0.032030749801274516,-0.4864372383314394,1.0,1.0
399752,101100001010000001000101110001001101,1352,0.03737155629911206,-0.4676439501731845,1.0,1.0
399788,101010011000000101000000000001000101,1084,0.5786577970630055,-0.18844863809735485,0.4000000000000001,0.7000000000000001
399812,101010000000000001000011000100011110,1054,0.4637243809642937,-0.10689860564643557,0.4000000000000001,0.7000000000000001
399817,101010001100000001000101101001001101,1260,0.17931698065994162,-0.4721456827860367,0.8,1.0
399838,101110001000000101000101100001001101,1230,0.2895591734451993,-0.29663368512822424,0.6000000000000001,1.0
399839,100110001000000000000011000000001101,1188,0.2879295270867429,-0.6416323251691353,0.8,0.5000000000000001
